room_num,de:9f:db:91:0e:dd,74:3e:2b:bd:79:b2,74:3e:2b:7d:79:b8,74:3e:2b:3d:79:b8,66:eb:8c:0b:20:6e,fa:8f:ca:76:7d:4c,74:3e:2b:bd:7e:12,74:3e:2b:bd:7e:18,74:3e:2b:7d:7e:18,74:3e:2b:3d:7e:18,74:3e:2b:7d:86:b8,40:a8:f0:6b:41:44,fa:8f:ca:52:95:af,30:46:9a:fb:c5:a1,74:3e:2b:fd:7e:1c,74:3e:2b:bd:7e:1c,ec:8c:a2:f2:7a:bc,ec:8c:a2:b2:7a:bc,ec:8c:a2:72:7a:bc,ec:8c:a2:32:7a:bc,30:46:9a:fb:c5:a3,74:3e:2b:fe:9d:6c,74:3e:2b:be:9d:6c,74:3e:2b:7e:9d:6c,74:3e:2b:bd:79:bc,74:3e:2b:7d:79:bc,74:3e:2b:3d:79:bc,74:3e:2b:3e:9d:6c,74:3e:2b:7d:85:ac,74:3e:2b:3d:85:ac,74:3e:2b:fe:c7:1c,74:3e:2b:be:c7:1c,74:3e:2b:7e:c7:1c,74:3e:2b:3e:c7:1c,74:3e:2b:bd:6d:4c,74:3e:2b:7d:6d:4c,74:3e:2b:3d:6d:4c,74:3e:2b:7e:9c:dc,74:3e:2b:7c:b6:88,74:3e:2b:be:88:22,74:3e:2b:be:9d:62,74:3e:2b:7c:d2:d8,ec:8c:a2:b2:7a:b8,ec:8c:a2:72:7a:b8,ec:8c:a2:32:7a:b8,74:3e:2b:7d:6d:48,74:3e:2b:bc:fb:7c,74:3e:2b:7c:fb:7c,74:3e:2b:7c:fb:78,74:3e:2b:3e:9d:68,74:3e:2b:7e:9d:68,74:3e:2b:be:9d:68,74:3e:2b:be:c7:12,74:3e:2b:be:c7:18,74:3e:2b:7e:c7:18,74:3e:2b:3e:c7:18,74:3e:2b:fe:9c:dc,74:3e:2b:be:9c:dc,74:3e:2b:3e:9c:dc,74:3e:2b:be:88:28,74:3e:2b:7e:88:28,74:3e:2b:3e:88:28,74:3e:2b:bd:86:bc,74:3e:2b:7d:86:bc,74:3e:2b:3d:86:bc,74:3e:2b:be:c7:52,ec:8c:a2:f2:7a:b8,74:3e:2b:be:1f:e8,74:3e:2b:3e:1f:e8,74:3e:2b:7d:7e:1c,74:3e:2b:3d:7e:1c,74:3e:2b:bc:fb:72,74:3e:2b:3c:fb:78,74:3e:2b:be:c7:58,32:cd:a7:fc:3b:2b,74:3e:2b:be:1f:e2,74:3e:2b:be:9c:d8,74:3e:2b:bd:86:b2,74:3e:2b:3d:86:b8,74:3e:2b:bc:d2:dc,74:3e:2b:7c:d2:dc,74:3e:2b:3c:d2:dc,74:3e:2b:be:a3:38,74:3e:2b:7d:04:d8,74:3e:2b:bc:d4:2c,74:3e:2b:7c:d4:2c,74:3e:2b:7d:6f:88,74:3e:2b:3d:6f:88,74:3e:2b:be:9c:d2,74:3e:2b:7e:9c:d8,74:3e:2b:3e:9c:d8,1c:b0:44:cd:a2:48,74:3e:2b:bc:b6:8c,74:3e:2b:3c:d2:d8,b4:2a:0e:c7:0f:ae,74:3e:2b:7e:c7:58,74:3e:2b:bc:d4:22,74:3e:2b:7c:d4:28,74:3e:2b:3c:d4:28,74:3e:2b:bd:85:a2,74:3e:2b:3d:85:a8,ae:63:be:86:5c:03,74:3e:2b:bd:6d:42,74:3e:2b:3d:6d:48,74:3e:2b:bd:6e:62,74:3e:2b:bd:6e:68,74:3e:2b:7d:6e:68,14:2d:27:37:99:60,74:3e:2b:3d:6e:68,74:3e:2b:bd:04:d2,74:3e:2b:3d:04:d8,74:3e:2b:7e:1f:e8,c8:3a:35:90:b2:11,78:29:ed:4c:b2:51,74:3e:2b:bd:6f:88,fa:8f:ca:54:a2:6d,74:3e:2b:bc:b6:82,74:3e:2b:3c:b6:88,74:3e:2b:bd:6f:82,a0:64:8f:f7:d1:1d,74:3e:2b:7c:d5:08,40:49:0f:c3:fa:7b,74:3e:2b:bc:d2:d2,74:3e:2b:3e:c7:58,b8:ee:0e:d6:53:72,74:3e:2b:fe:88:2c,74:3e:2b:7e:a3:38,74:3e:2b:3e:a3:38,f8:f5:32:28:2d:c0,74:3e:2b:be:a3:32,74:3e:2b:fe:c7:5c,74:3e:2b:bd:04:dc,a8:9a:93:8a:84:7e,a0:8c:fd:6c:7d:10,2c:30:33:f8:b8:b9,b4:2a:0e:10:47:0a,10:86:8c:18:48:e8,74:3e:2b:be:c7:5c,74:3e:2b:3c:b6:8c,58:90:43:45:2b:e4,74:3e:2b:7d:6a:e8,74:3e:2b:7c:b6:8c,74:3e:2b:7e:c7:5c,74:3e:2b:3e:c7:5c,74:3e:2b:7e:88:2c,74:3e:2b:be:88:2c,74:3e:2b:7d:05:58,74:3e:2b:3e:88:2c
2,36,106,102,106,60,62,56,56,64,64,46,64,54,62,36,32,56,58,56,56,28,66,66,66,86,86,84,66,52,50,72,68,70,70,0,0,0,126,32,0,64,44,70,70,70,60,44,42,56,64,68,70,74,78,76,76,126,126,126,0,0,0,0,0,0,0,26,0,0,32,34,60,62,0,0,0,132,46,46,0,0,0,24,0,0,0,0,0,130,128,128,0,0,44,0,28,38,44,38,0,0,32,62,64,30,30,32,0,32,0,0,0,0,0,36,24,0,26,0,0,0,0,38,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,36,106,68,106,66,62,72,72,72,72,46,60,54,66,36,34,56,58,58,54,28,66,66,66,84,84,84,66,50,50,74,74,72,72,40,0,0,122,32,0,64,48,70,70,70,60,40,40,56,64,68,70,74,78,76,80,120,120,120,0,0,0,0,0,0,0,26,0,0,34,32,60,62,0,0,0,148,46,46,0,0,0,24,0,0,0,0,0,130,128,128,0,0,44,0,28,38,44,38,0,0,32,62,64,30,30,32,0,32,0,0,0,0,0,36,24,0,26,0,0,0,0,44,28,0,0,0,0,0,0,28,0,0,0,0,0,0,26,0,0,0,0,28,28,0,0,0,0
2,36,106,104,106,64,62,74,76,76,74,46,62,54,56,34,34,56,56,56,56,30,58,58,58,84,84,84,58,50,50,72,72,74,72,34,0,0,122,32,0,74,48,68,70,70,52,46,48,58,74,74,72,74,76,76,80,122,122,124,0,0,0,0,0,0,0,66,0,0,32,32,60,62,0,0,0,134,46,46,0,0,0,24,0,0,0,0,0,130,128,128,0,0,44,0,28,38,44,38,0,0,32,50,50,30,30,32,0,32,0,0,0,0,0,36,24,0,26,0,0,0,0,44,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,30,106,104,106,60,64,74,76,76,74,56,60,54,56,32,32,56,52,54,56,26,58,58,58,84,84,86,58,50,50,68,72,70,70,36,36,38,122,32,0,74,48,68,70,70,64,44,42,54,74,74,78,74,76,76,80,122,122,122,0,0,0,0,0,0,0,66,0,0,30,30,60,62,0,0,0,134,46,46,0,0,0,24,0,0,0,0,0,130,128,128,0,0,44,0,28,38,44,38,0,0,32,66,66,30,30,32,0,32,0,0,0,0,0,36,24,0,26,0,0,0,24,44,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,30,108,104,108,62,78,76,80,76,78,58,56,54,68,0,0,54,54,54,54,26,64,64,64,84,84,86,64,52,50,72,72,74,72,34,34,34,122,32,0,74,48,68,68,70,50,44,42,58,74,74,78,74,76,76,80,122,122,122,0,0,0,0,0,0,0,68,0,0,0,0,58,56,0,0,0,98,54,56,0,0,0,24,0,0,0,0,0,130,128,128,0,0,44,0,28,38,44,38,64,64,34,50,50,30,30,32,28,32,0,0,0,0,0,36,24,0,0,30,0,0,24,44,28,0,0,0,0,0,0,28,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0
2,30,106,104,108,62,82,74,72,76,76,58,60,54,68,34,32,56,56,54,54,28,64,64,64,84,86,84,64,52,52,72,74,74,72,34,34,36,124,0,0,74,48,68,68,70,50,46,42,58,74,74,78,74,76,76,80,122,124,124,0,0,0,0,0,0,0,38,0,0,32,32,58,56,0,56,0,134,54,56,22,0,0,24,0,0,0,0,0,130,128,128,0,0,44,0,28,38,44,38,64,64,32,50,50,30,30,32,28,32,0,0,0,0,0,36,24,0,0,30,0,0,24,44,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,30,106,104,106,62,80,76,76,76,76,58,64,0,60,34,34,54,54,56,54,26,64,64,64,84,84,84,64,52,50,72,72,72,72,36,34,34,122,0,0,74,48,68,68,70,50,46,0,56,74,74,74,74,96,76,80,122,122,124,0,0,0,0,0,0,0,38,0,0,32,34,56,54,0,56,0,134,54,56,22,0,22,24,0,0,0,0,30,130,128,128,0,0,44,0,28,38,44,38,62,62,30,50,62,30,30,32,28,32,38,0,0,0,0,30,24,0,0,30,0,0,24,44,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,30,104,102,104,60,82,76,76,76,76,58,64,0,64,32,32,56,56,58,54,26,64,64,64,84,84,86,64,52,50,74,76,74,74,36,36,36,124,0,0,74,48,68,68,70,60,44,44,58,74,74,74,74,96,76,80,122,122,122,0,0,0,0,0,0,0,38,0,0,32,32,58,56,0,56,24,134,54,56,22,0,0,24,36,0,0,24,22,130,128,128,0,0,44,0,28,38,44,38,62,62,32,64,64,30,30,32,28,32,38,0,0,0,0,30,24,0,0,30,0,0,24,44,28,0,0,0,0,0,0,28,0,0,0,0,0,0,28,0,0,0,0,30,30,0,0,0,0
2,30,104,98,104,62,82,74,78,74,74,56,64,44,64,32,32,54,54,54,52,28,66,66,66,84,84,84,66,50,52,72,74,74,72,40,0,0,124,0,0,74,48,68,68,68,58,46,0,58,74,74,72,74,96,76,80,122,124,124,0,0,0,0,0,0,0,72,0,0,32,32,58,56,0,56,24,134,48,52,22,0,0,24,36,0,0,26,22,130,128,128,0,0,44,0,28,38,44,38,64,64,32,64,62,30,30,32,28,32,32,34,0,0,0,26,0,0,0,24,0,0,24,44,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,30,106,102,106,62,80,76,76,76,74,56,64,44,66,32,30,54,58,54,54,28,66,66,66,88,88,88,66,50,0,74,74,74,74,38,36,38,122,0,0,74,48,68,68,66,58,0,44,58,74,74,72,74,96,76,80,122,122,122,0,0,0,0,0,0,0,74,0,0,32,32,58,56,0,56,24,134,48,52,0,0,0,0,36,0,0,26,22,130,128,128,0,0,44,0,28,38,44,38,64,64,34,50,52,30,30,32,28,32,32,34,0,0,0,26,0,0,0,24,0,0,24,44,28,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,30,100,98,100,60,62,76,78,78,76,56,60,40,66,32,26,50,50,52,52,28,62,62,62,86,86,86,62,50,50,74,74,74,74,40,36,38,124,0,0,74,48,72,72,72,58,38,0,58,74,74,72,74,94,76,80,122,124,124,0,0,0,0,0,0,0,76,0,0,26,28,58,56,0,56,24,90,48,52,0,0,0,0,36,0,0,26,22,130,128,128,0,0,44,0,28,38,44,38,64,64,34,50,52,30,30,32,28,32,32,34,0,0,0,30,0,0,0,28,0,0,24,44,28,0,0,0,0,0,0,24,0,0,26,0,0,0,26,0,0,0,0,28,0,0,0,0,0
2,32,96,82,96,64,62,76,70,68,68,56,60,40,68,34,36,54,56,52,52,32,62,62,62,86,84,86,64,38,38,62,60,60,62,0,0,0,132,0,0,74,48,72,74,72,62,0,0,48,74,74,76,74,94,76,80,132,132,130,0,0,0,0,0,0,0,76,0,0,36,36,58,56,0,56,24,132,48,52,0,0,0,0,36,0,0,26,22,130,128,128,0,0,44,0,28,38,44,38,64,64,20,58,58,30,30,32,28,32,32,34,0,0,0,30,0,0,0,28,0,0,24,44,28,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,32,96,78,96,62,62,76,70,68,68,56,58,40,64,38,38,54,56,56,54,30,62,62,62,80,80,80,62,42,42,66,66,66,66,36,0,0,128,0,0,74,48,76,76,76,56,38,36,46,74,74,76,74,94,76,80,128,128,128,0,0,0,0,0,0,0,76,0,0,38,38,58,56,0,56,24,132,48,52,0,0,0,0,36,0,0,26,22,130,128,128,0,0,44,0,28,38,44,38,64,64,20,58,58,30,30,32,28,32,32,34,0,0,0,30,0,0,0,28,0,0,24,44,28,0,0,0,0,0,0,28,0,0,26,0,0,0,28,0,0,0,0,0,0,0,0,0,0
2,32,108,106,108,64,66,76,70,68,68,54,58,40,50,32,34,60,60,58,60,30,60,60,60,78,78,78,60,44,42,64,64,64,66,40,42,42,126,0,0,74,48,78,76,76,52,32,0,46,74,74,74,74,94,76,80,126,126,126,0,0,0,0,0,0,0,82,0,0,32,32,58,56,0,44,24,126,48,52,24,20,24,0,36,0,0,26,22,0,128,128,0,0,44,0,0,38,44,38,60,60,26,52,54,30,30,32,28,32,32,34,0,0,0,30,0,0,0,28,0,0,24,44,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,32,102,102,106,62,64,76,70,68,68,54,48,40,60,38,34,60,62,58,58,32,60,60,60,82,82,82,60,42,42,66,66,66,66,44,0,0,126,0,0,74,48,78,76,76,58,34,0,46,74,74,74,74,94,76,80,126,126,126,0,0,0,0,0,0,0,80,0,0,34,34,58,56,0,44,24,44,48,52,22,22,22,0,36,0,0,28,26,0,0,0,0,0,44,0,0,38,44,38,58,58,26,52,60,0,0,0,28,0,32,34,0,0,0,26,0,0,0,28,0,0,24,44,0,0,0,0,0,0,0,26,0,0,28,0,0,0,28,0,0,0,0,28,0,0,0,0,0
2,32,96,80,96,58,84,76,70,68,68,54,54,40,60,0,0,60,60,60,60,28,60,62,60,80,80,80,60,44,44,68,66,64,64,44,42,40,126,0,0,74,48,78,76,76,58,34,36,48,74,74,74,0,94,0,80,0,0,0,0,0,0,0,0,0,0,80,24,0,0,0,58,56,0,44,24,130,48,52,0,0,0,0,36,22,22,28,26,0,0,0,0,0,44,0,0,0,44,0,62,62,28,52,60,0,0,0,28,0,32,34,0,0,0,26,0,0,0,28,0,0,24,44,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,32,106,102,106,64,82,64,66,66,66,54,54,40,60,42,42,58,60,58,58,30,60,60,60,84,84,84,60,44,44,68,70,66,66,40,40,42,126,0,0,74,48,78,76,76,58,34,34,46,74,74,74,0,94,0,80,126,126,128,0,28,0,0,0,0,0,78,24,0,38,38,58,56,0,56,24,128,48,52,22,0,0,0,36,22,0,32,32,0,0,0,0,0,44,0,0,0,44,0,64,64,28,52,60,0,0,0,28,0,32,34,0,0,0,30,0,0,0,32,0,0,24,44,0,0,0,0,0,0,0,28,0,0,28,0,0,0,28,0,0,0,0,28,0,0,0,0,0
2,32,98,86,98,64,80,64,66,66,66,54,58,40,60,34,0,62,60,60,58,30,60,60,60,82,84,84,60,42,44,68,68,70,68,40,40,40,126,0,24,74,48,78,76,76,58,0,0,48,74,74,74,0,94,0,80,0,0,0,0,28,0,0,0,0,0,78,24,0,0,0,58,56,0,56,24,124,48,52,0,0,0,0,36,24,0,32,32,0,0,0,0,0,44,0,0,0,44,0,64,64,28,52,60,0,0,0,28,0,32,34,0,0,0,30,0,0,0,32,0,0,24,44,0,0,0,0,0,0,0,30,0,0,28,0,0,0,28,0,0,0,0,28,28,0,0,0,0
2,32,108,108,108,60,82,64,64,66,64,54,58,40,60,0,0,58,60,58,58,28,60,60,60,82,82,82,60,44,44,64,64,66,70,48,40,40,126,0,24,74,0,78,76,76,58,32,30,48,74,74,74,0,94,0,0,0,0,0,0,28,28,26,0,0,0,78,24,0,0,0,58,56,0,56,24,44,48,52,0,0,0,0,36,0,0,32,32,0,0,0,0,0,0,0,0,0,44,0,64,64,28,52,60,0,0,0,28,0,32,34,0,0,0,30,0,0,0,32,0,0,24,0,0,0,0,0,0,0,0,28,0,0,28,0,0,0,28,0,0,0,0,28,28,0,0,0,0
2,32,106,106,108,64,82,72,74,72,74,54,58,40,60,0,0,60,58,58,56,26,62,62,62,80,82,80,62,42,44,74,74,74,72,38,38,40,132,0,24,0,0,78,76,76,58,36,28,46,0,0,74,0,94,0,0,0,0,0,0,28,28,24,26,0,0,78,24,0,0,0,58,56,0,56,24,44,48,52,0,0,0,0,36,0,0,32,32,0,0,0,0,0,0,0,0,0,46,0,64,64,26,52,60,0,0,0,24,0,32,34,0,0,0,30,0,0,0,32,0,0,24,0,0,0,0,0,0,0,0,28,0,0,28,0,0,0,26,0,0,0,0,28,28,0,0,0,0
2,32,106,60,106,60,86,76,52,76,76,54,58,40,64,34,34,56,56,56,54,30,62,62,62,80,80,80,62,50,50,68,66,66,66,36,36,36,128,0,24,0,0,78,76,76,58,48,42,46,0,0,74,0,94,0,0,0,0,0,0,28,28,22,24,0,0,78,24,0,0,0,50,50,0,56,24,44,48,52,0,0,0,0,36,0,0,32,32,0,0,0,0,0,0,0,0,0,44,0,64,64,26,52,60,0,0,0,24,0,32,34,0,0,0,30,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,28,0,0,28,0,0,0,28,0,0,0,0,26,28,0,0,0,0
2,32,106,84,96,64,86,66,68,66,66,54,58,40,64,40,0,60,60,58,58,30,58,58,58,86,86,86,58,44,44,66,66,68,68,38,0,38,134,0,24,0,0,78,76,76,58,30,30,48,0,0,74,0,94,0,0,0,0,0,0,28,28,24,20,0,0,78,24,0,0,0,52,52,0,56,24,126,48,52,0,0,0,0,36,0,0,32,32,0,0,0,0,0,0,0,0,0,44,0,64,64,26,52,60,0,0,0,24,0,32,34,0,0,0,30,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,30,0,0,28,0,0,0,28,0,0,0,0,28,30,0,0,0,0
2,32,110,108,108,60,62,70,74,70,72,56,58,40,74,0,0,58,54,56,56,26,62,62,62,82,84,82,62,44,44,62,62,60,60,40,40,40,130,0,24,0,0,78,76,76,58,34,32,46,0,0,74,0,94,0,0,0,0,0,0,28,28,24,22,24,0,78,24,0,0,0,48,50,0,56,24,126,54,54,0,0,0,0,36,0,0,32,32,0,0,0,0,0,0,0,0,0,44,0,64,64,32,52,60,0,0,0,24,0,32,34,0,0,0,30,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,28,0,0,28,0,0,0,26,0,0,0,0,28,28,0,0,0,0
2,32,106,106,106,60,58,70,70,70,72,56,58,40,74,40,0,60,60,58,58,30,60,60,60,84,84,82,60,42,44,66,64,64,64,42,38,40,134,0,24,0,0,78,76,76,58,26,28,46,0,0,74,88,96,86,86,0,0,0,0,28,28,0,0,22,0,78,24,0,0,0,48,50,0,56,24,120,52,52,0,0,0,0,36,0,0,32,32,122,122,124,0,0,0,0,0,0,42,0,64,64,32,52,60,0,0,0,24,0,32,34,0,0,0,30,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,30,0,0,28,0,0,0,30,0,0,0,0,28,28,0,0,0,0
2,32,106,108,106,60,58,70,72,70,72,56,62,40,72,40,40,60,58,56,56,30,62,62,62,84,84,84,62,44,44,70,70,70,72,0,0,0,132,0,24,0,0,78,76,76,58,28,28,46,0,0,74,80,100,90,86,0,0,0,0,28,28,0,0,0,0,78,24,0,38,38,48,50,0,56,0,126,52,54,0,0,0,0,36,0,0,32,32,130,132,132,0,0,0,0,26,0,42,0,64,64,32,52,60,0,0,0,24,0,32,34,0,0,0,30,0,0,0,32,0,0,0,0,26,0,26,0,0,0,0,26,0,0,28,0,0,0,26,0,0,0,0,26,28,24,0,0,0
2,32,106,106,106,60,52,66,54,66,66,56,62,40,72,38,38,58,60,60,58,28,60,58,60,84,86,84,60,40,40,64,64,64,64,48,46,0,128,0,24,0,0,78,76,76,58,30,0,46,0,0,74,80,100,90,86,0,0,0,0,28,28,0,0,0,26,78,24,0,38,40,48,50,0,56,0,130,52,54,0,0,0,0,0,0,0,32,32,130,134,134,0,0,0,0,26,0,42,0,64,64,32,52,60,0,28,0,24,0,0,0,0,0,0,30,0,0,0,32,0,0,0,0,26,0,20,0,0,0,0,28,0,0,28,0,0,0,28,0,0,0,0,30,28,0,0,0,0
2,32,108,108,108,60,52,66,54,66,66,40,62,40,72,38,40,60,60,60,58,30,60,60,60,84,84,84,60,40,40,66,64,64,64,44,0,46,132,0,24,0,0,78,76,76,58,32,32,46,0,0,74,80,90,90,86,130,132,132,0,28,28,0,0,0,26,78,24,0,34,0,48,50,0,56,0,120,54,54,0,0,0,0,0,0,0,32,32,124,124,124,0,0,0,0,30,0,42,0,64,64,32,52,60,0,22,24,24,0,0,0,0,0,0,30,0,0,0,32,0,0,0,0,30,0,18,0,0,0,0,28,0,0,28,0,0,0,28,0,0,0,0,26,28,0,0,0,0
2,32,108,110,108,62,52,66,54,66,66,40,62,40,72,38,38,62,60,62,60,30,60,60,60,84,86,84,60,42,42,64,64,64,64,0,0,0,126,0,24,0,48,78,76,76,58,30,30,46,0,0,74,90,98,90,86,0,0,0,0,28,28,0,0,0,26,78,24,0,34,34,48,50,0,56,0,122,54,54,0,0,0,0,0,0,0,32,32,124,124,126,0,0,0,0,30,36,42,34,64,64,32,52,60,0,22,24,24,0,0,0,0,0,0,30,0,0,0,32,0,0,0,42,30,0,18,0,0,0,0,28,0,0,28,0,0,0,28,0,0,0,0,26,30,0,0,0,0
2,0,108,104,108,62,80,66,66,66,66,56,60,40,64,38,38,56,56,58,56,32,64,64,64,84,84,82,64,42,42,66,64,64,66,0,0,0,130,0,24,0,48,78,76,76,58,0,0,46,0,0,74,90,98,90,86,128,130,130,0,28,28,0,0,0,26,78,24,0,36,36,48,50,0,56,0,126,54,54,0,0,0,0,0,0,0,32,32,124,124,126,0,0,0,0,30,36,42,34,64,64,30,58,60,0,22,24,22,0,0,26,0,0,0,30,0,0,0,32,0,0,0,42,30,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,106,104,106,64,76,66,66,66,66,56,62,42,72,40,36,58,58,58,58,30,58,58,58,84,84,84,58,42,42,64,66,64,66,44,44,44,128,0,24,0,48,74,72,74,52,38,30,46,0,0,74,90,84,90,86,128,128,128,0,28,28,0,0,0,26,76,24,0,36,36,48,50,0,56,0,126,54,54,0,0,0,0,0,0,0,32,32,124,124,126,0,0,0,0,30,36,42,34,64,64,28,54,52,0,22,24,22,0,0,26,0,0,0,30,0,0,0,32,0,0,0,42,30,0,0,0,0,0,0,0,0,0,28,26,0,0,0,0,0,0,0,0,0,0,0,0,0
2,30,108,106,108,64,82,72,70,70,70,56,66,42,72,36,36,60,62,60,60,30,60,60,58,84,82,82,60,48,46,70,66,72,68,40,0,0,130,0,24,78,48,74,72,74,52,0,0,46,78,78,76,90,84,90,86,130,130,130,0,28,28,0,0,0,26,76,24,0,36,34,48,50,0,56,0,126,54,54,0,0,0,0,0,0,0,32,32,124,124,126,0,0,42,0,30,38,46,38,64,64,28,54,52,0,22,24,22,0,0,26,0,0,0,30,0,0,0,32,0,0,0,44,30,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0
2,30,108,106,108,64,82,66,66,66,66,54,62,42,72,44,38,62,62,62,64,26,60,60,60,80,82,82,60,42,42,70,72,72,70,0,0,0,126,0,24,64,48,74,72,74,54,32,30,54,62,62,76,90,84,90,86,126,126,126,0,28,28,0,0,0,26,76,24,0,38,38,52,54,0,56,0,122,54,54,0,0,0,0,0,0,0,32,32,124,124,126,0,0,42,0,30,38,46,38,64,64,30,54,52,0,22,24,22,0,0,26,0,0,0,30,0,0,0,32,0,0,0,44,30,0,0,0,0,0,0,28,0,0,0,26,0,0,26,0,0,0,0,28,26,0,0,0,0
2,30,108,108,108,64,82,64,66,66,62,50,62,42,72,38,36,60,60,62,60,32,60,60,60,80,82,80,60,44,44,64,66,64,66,0,44,0,128,0,24,64,46,74,72,74,54,28,28,46,62,62,76,86,90,38,86,0,0,0,0,28,28,0,0,0,26,76,0,0,0,0,48,48,0,56,0,120,54,54,0,0,0,0,0,0,0,32,32,120,120,126,0,0,42,0,30,38,46,38,64,64,30,54,52,0,38,34,22,30,0,26,0,0,0,30,0,0,0,32,0,0,0,44,30,0,22,0,0,0,0,28,0,0,0,26,0,0,28,0,0,0,0,30,28,0,0,0,0
2,30,108,106,114,62,62,64,66,66,62,50,58,42,72,38,36,56,58,56,56,30,60,60,60,82,82,82,60,44,44,66,66,66,64,0,0,0,128,0,24,64,46,74,72,74,54,28,0,46,62,62,68,86,86,38,86,126,126,128,0,28,28,0,0,0,26,78,0,0,38,36,48,48,0,0,0,114,54,54,0,0,0,0,0,0,0,0,0,120,120,126,0,0,42,0,30,38,46,38,0,0,26,54,58,0,36,34,22,30,0,26,0,0,0,0,0,0,0,0,0,0,0,44,30,0,0,0,0,0,0,30,0,0,0,26,0,0,28,0,0,0,0,28,0,0,0,0,0
2,30,108,102,114,60,64,64,66,66,62,54,58,42,72,38,38,58,56,58,56,28,62,62,60,80,80,82,62,44,44,66,64,64,64,0,0,0,130,0,0,64,46,74,72,74,62,0,0,46,62,62,68,86,86,38,86,130,130,130,0,28,28,0,0,0,26,78,0,0,36,38,48,48,0,0,0,118,54,54,0,0,0,0,0,0,0,0,0,120,120,126,0,0,42,0,30,38,46,38,0,0,26,60,60,0,36,34,22,30,30,30,0,0,0,0,0,0,0,0,0,0,0,44,30,0,0,0,0,0,0,30,0,0,0,20,0,0,30,0,0,0,0,30,0,0,0,0,0
2,30,106,104,106,64,64,64,66,66,64,54,56,42,72,38,36,60,0,0,0,30,60,60,60,80,80,82,60,42,44,64,66,66,66,0,0,0,130,0,0,64,46,74,72,74,46,0,0,46,62,62,66,86,86,38,86,128,128,130,0,0,0,0,0,0,26,76,0,0,36,36,48,48,0,0,0,120,54,54,0,0,0,0,0,0,0,0,0,120,120,126,0,0,42,0,30,38,46,38,0,0,26,46,46,0,36,34,22,30,28,30,0,0,0,0,0,0,0,0,0,0,0,44,30,0,0,0,0,0,0,28,0,0,0,24,0,0,28,0,0,0,0,28,0,0,0,0,0
2,30,106,104,106,60,68,64,66,66,64,54,56,42,72,38,36,62,60,60,60,32,60,60,60,86,86,86,60,42,42,72,68,68,68,40,0,0,126,0,0,64,46,74,72,74,56,0,0,46,62,62,66,86,64,38,86,124,124,126,0,0,0,0,0,0,26,76,0,0,38,36,48,48,0,0,0,120,54,54,0,0,0,0,0,0,0,0,0,120,120,126,0,0,42,0,30,38,46,38,62,60,26,46,56,0,36,34,22,30,28,30,0,0,0,0,0,0,0,0,0,0,24,44,30,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
2,30,98,104,98,62,72,66,66,66,66,42,70,42,72,38,38,60,58,58,56,26,58,58,60,82,82,80,58,42,42,64,64,64,64,38,38,38,130,0,0,64,46,74,72,74,56,34,32,46,62,62,66,86,64,38,86,130,130,130,0,0,0,0,0,0,26,76,26,0,36,36,48,48,0,0,0,128,54,54,0,0,0,0,0,26,22,0,0,120,120,126,0,0,42,0,30,38,46,38,62,60,26,46,56,0,36,34,22,30,28,30,0,0,0,0,0,0,0,0,0,0,24,44,30,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0
