room_num,ec:8c:a2:f2:7a:b8,fa:8f:ca:54:a2:6d,74:3e:2b:7d:04:d8,74:3e:2b:7d:79:b8,74:3e:2b:be:1f:e8,74:3e:2b:be:1f:e2,74:3e:2b:3d:6d:48,14:2d:27:37:99:60,74:3e:2b:be:9d:68,74:3e:2b:3e:9d:68,74:3e:2b:7e:9d:68,74:3e:2b:be:9d:62,74:3e:2b:7e:88:28,74:3e:2b:be:9c:d2,74:3e:2b:be:9c:d8,74:3e:2b:7e:9c:d8,74:3e:2b:3e:9c:d8,74:3e:2b:be:88:22,74:3e:2b:be:88:28,74:3e:2b:3e:88:28,66:eb:8c:0b:20:6e,74:3e:2b:7d:86:b8,74:3e:2b:bd:7e:18,74:3e:2b:bc:d4:22,74:3e:2b:7c:d4:28,74:3e:2b:3c:d4:28,fa:8f:ca:76:7d:4c,30:46:9a:fb:c5:a1,74:3e:2b:be:c7:18,40:a8:f0:6b:41:44,74:3e:2b:7c:d2:d8,74:3e:2b:3c:d2:d8,fa:8f:ca:52:95:af,74:3e:2b:7d:6d:4c,74:3e:2b:3d:6d:4c,ec:8c:a2:b2:7a:bc,ec:8c:a2:f2:7a:bc,74:3e:2b:fe:c7:1c,74:3e:2b:be:c7:1c,74:3e:2b:7e:c7:1c,74:3e:2b:3e:c7:1c,ec:8c:a2:72:7a:bc,ec:8c:a2:32:7a:bc,74:3e:2b:bd:86:bc,74:3e:2b:7d:86:bc,74:3e:2b:3d:86:bc,74:3e:2b:fe:9d:6c,74:3e:2b:be:9d:6c,74:3e:2b:7e:9d:6c,74:3e:2b:3e:9d:6c,74:3e:2b:bd:79:bc,74:3e:2b:7d:79:bc,74:3e:2b:3d:79:bc,74:3e:2b:bd:04:dc,74:3e:2b:3d:04:dc,74:3e:2b:fd:7e:1c,74:3e:2b:bd:7e:1c,74:3e:2b:7d:7e:1c,74:3e:2b:3d:7e:1c,74:3e:2b:fe:9c:dc,74:3e:2b:be:9c:dc,74:3e:2b:3e:9c:dc,74:3e:2b:bd:6d:4c,74:3e:2b:7e:9c:dc,de:9f:db:91:0e:dd,74:3e:2b:bd:6f:88,74:3e:2b:7d:6f:88,74:3e:2b:3d:6f:88,74:3e:2b:7e:1f:e8,74:3e:2b:3e:1f:e8,74:3e:2b:bc:d2:dc,74:3e:2b:bc:d4:2c,74:3e:2b:7c:d4:2c,74:3e:2b:7d:85:ac,74:3e:2b:3d:85:ac,74:3e:2b:7c:b6:88,74:3e:2b:3c:b6:88,74:3e:2b:bd:85:a2,74:3e:2b:bd:6d:42,74:3e:2b:bc:d2:d2,74:3e:2b:7d:04:dc,74:3e:2b:bd:86:b2,74:3e:2b:3d:86:b8,74:3e:2b:be:c7:12,74:3e:2b:7e:c7:18,74:3e:2b:3e:c7:18,74:3e:2b:fe:1f:ec,74:3e:2b:7c:fb:78,74:3e:2b:3d:85:a8,74:3e:2b:bc:fb:7c,74:3e:2b:3d:7e:18,74:3e:2b:7d:6d:48,f8:f5:32:28:2d:c0,74:3e:2b:7c:fb:7c,74:3e:2b:bd:79:b2,3c:17:10:94:eb:8e,74:3e:2b:bd:7e:12,74:3e:2b:7d:7e:18,74:3e:2b:be:a3:38,74:3e:2b:bd:6f:82,74:3e:2b:bc:b6:82,b8:ee:0e:d6:53:72,74:3e:2b:3d:79:b8,74:3e:2b:3c:fb:78,32:cd:a7:fc:3b:2b,ec:8c:a2:b2:7a:b8,ec:8c:a2:32:7a:b8,74:3e:2b:bd:6e:62,74:3e:2b:7d:6e:68,74:3e:2b:3d:6e:68,2c:30:33:f8:b8:b9,74:3e:2b:bd:04:d2,74:3e:2b:3d:04:d8,74:3e:2b:7c:d2:dc,a8:9a:93:8a:84:7e,74:3e:2b:3c:d2:dc,b4:2a:0e:10:47:0a,78:29:ed:19:cb:ef,74:3e:2b:bd:6e:68,58:20:b1:3c:74:1f,b4:2a:0e:c7:0f:ae,74:3e:2b:bc:fb:72,ec:8c:a2:72:7a:b8,c8:3a:35:90:b2:11,10:86:8c:18:48:e8,78:29:ed:4c:b2:51,2c:30:33:ff:a5:f9,74:3e:2b:be:a3:32,a0:8c:fd:6c:7d:10,58:90:43:45:2b:e4,74:3e:2b:3e:a3:38,30:46:9a:fb:c5:a3,74:3e:2b:be:c7:58,e6:f5:32:28:2d:c3,74:3e:2b:bc:b6:8c
1,34,30,42,68,44,26,0,20,50,54,54,54,34,116,116,116,116,38,34,32,72,54,44,34,36,32,90,52,52,74,26,32,38,0,0,60,60,70,70,70,70,60,60,0,0,0,34,36,34,34,62,66,64,24,26,28,28,0,0,0,0,0,0,98,0,32,26,0,38,38,0,30,30,0,0,24,24,62,32,38,24,46,46,54,62,52,0,32,62,28,50,28,20,28,76,0,48,48,24,0,22,20,76,40,32,82,82,32,34,40,30,38,40,0,0,0,0,0,32,0,0,30,82,26,0,0,0,0,0,0,0,0,0,0,0
1,86,0,42,68,44,26,0,20,52,54,54,54,34,116,118,116,116,38,30,32,70,54,44,34,36,32,92,52,52,78,26,32,38,0,0,54,56,72,64,72,72,56,52,30,30,30,36,34,34,34,64,64,64,0,0,28,30,0,0,98,98,0,0,98,0,32,26,0,38,38,0,0,0,0,0,24,24,62,32,38,0,46,46,54,62,52,0,32,62,0,50,28,20,0,76,0,48,48,24,0,22,20,76,40,32,82,82,32,34,40,30,38,40,0,0,0,0,0,32,0,0,30,82,0,0,0,0,0,0,0,0,0,0,0,0
1,86,0,42,68,44,26,0,20,52,54,54,54,34,116,118,116,116,38,30,32,70,54,48,34,36,32,94,52,0,74,26,32,0,0,0,62,62,70,72,70,70,60,58,30,30,32,34,34,34,34,62,64,62,0,0,0,0,0,0,0,0,0,0,98,28,32,26,0,38,38,0,0,0,30,30,22,24,62,32,0,0,46,46,54,58,58,0,36,62,26,48,28,20,26,76,0,48,48,24,0,22,20,76,40,32,82,82,32,34,40,30,38,40,0,0,0,0,0,32,0,0,30,82,0,0,0,0,0,0,0,0,0,0,0,0
1,86,0,42,82,44,26,0,20,50,54,54,54,34,116,116,116,116,38,30,32,74,54,48,34,36,32,92,52,0,78,26,32,0,0,0,60,62,72,70,70,72,60,60,30,30,28,34,34,34,34,62,62,62,24,24,28,28,0,28,98,98,98,0,98,28,32,26,0,38,0,0,32,30,30,30,22,24,62,32,0,26,46,54,54,58,58,0,36,62,0,48,28,20,0,76,0,48,48,24,0,22,20,76,40,32,82,82,32,34,40,30,26,40,0,0,0,0,0,32,0,0,30,82,0,0,0,0,0,0,0,0,0,0,0,0
1,86,0,42,82,44,26,0,20,50,54,54,54,34,116,118,116,116,38,30,32,72,54,48,34,36,32,88,52,64,70,26,32,0,0,0,58,58,68,70,70,70,58,58,30,32,30,34,34,36,34,62,62,62,0,0,28,28,28,0,98,98,98,0,98,28,32,26,0,38,0,0,30,30,30,30,22,24,62,32,0,0,46,54,62,62,62,0,36,62,26,48,28,0,26,76,0,48,48,24,0,22,20,76,40,32,82,82,32,34,40,30,26,40,0,0,0,0,0,32,0,0,30,82,0,0,0,0,0,0,0,0,0,0,0,0
1,86,0,42,82,44,26,0,20,50,54,54,54,34,116,116,116,116,38,30,32,74,54,48,34,36,32,86,52,64,70,26,32,0,0,0,56,56,68,68,68,68,56,56,30,28,30,34,34,34,34,64,62,62,24,26,26,30,28,0,0,0,0,0,98,28,32,26,0,38,0,0,28,30,28,30,22,24,62,32,0,0,46,54,62,62,62,0,38,62,26,48,28,0,28,76,0,48,48,24,0,22,20,76,40,32,86,84,32,34,40,30,26,0,0,0,0,0,0,32,0,0,40,84,0,0,0,0,0,0,0,0,0,0,0,0
1,100,0,42,82,44,26,32,20,50,54,56,56,34,116,118,116,116,38,30,32,76,54,48,30,38,30,88,52,64,74,26,32,0,0,0,60,60,74,74,74,74,60,60,0,0,0,34,34,36,34,62,62,62,0,0,28,30,26,28,98,98,98,0,98,28,32,24,28,30,28,0,0,0,0,0,22,24,62,32,0,0,46,54,62,62,62,0,38,62,0,48,28,0,0,76,0,48,48,24,0,22,20,76,40,32,84,82,32,34,40,28,26,0,0,0,0,0,0,32,0,0,40,84,0,0,0,0,0,0,0,0,0,0,0,0
1,100,0,42,82,44,26,32,20,50,54,56,56,34,116,116,116,116,38,30,32,74,54,38,30,38,30,88,52,64,76,26,32,0,0,0,60,60,72,72,72,72,60,60,30,32,30,34,32,34,34,74,74,74,0,0,26,28,26,0,0,0,0,0,98,28,32,24,28,30,28,0,28,30,0,0,22,24,62,32,0,0,46,54,62,62,54,0,38,62,26,44,30,0,26,76,0,48,44,20,0,22,20,76,40,32,84,82,32,34,40,28,26,0,0,0,0,0,0,32,0,0,40,84,0,0,0,0,0,0,0,0,0,0,0,0
1,100,0,42,80,44,26,32,20,50,54,56,56,34,116,118,116,116,38,30,32,74,56,38,30,38,30,90,52,64,78,26,32,0,24,0,60,60,72,72,72,72,60,60,30,30,30,34,36,34,34,60,60,60,0,0,28,30,28,26,0,0,0,24,98,28,32,24,28,30,28,20,30,28,32,32,22,24,62,32,0,0,54,52,62,62,54,0,38,62,28,44,30,0,24,76,0,48,44,20,0,0,20,76,40,32,84,82,32,34,40,24,26,0,0,0,0,0,0,32,0,0,40,84,0,0,0,0,0,0,0,0,0,0,0,0
1,100,0,42,80,44,26,34,20,50,54,56,56,26,116,116,116,116,36,26,32,64,56,38,30,36,30,90,46,64,78,26,32,0,0,0,56,56,74,74,74,74,56,56,32,28,28,32,34,34,34,62,62,62,0,0,0,0,0,0,0,0,0,0,98,28,32,24,28,30,28,0,0,0,30,32,22,24,62,32,30,0,54,52,62,62,54,0,44,62,26,44,30,0,26,76,0,48,44,20,0,0,0,76,40,32,84,82,32,34,40,24,26,0,0,0,0,0,0,32,0,0,40,84,0,0,0,0,0,0,0,0,0,0,0,0
1,80,30,0,80,44,0,34,20,50,54,56,56,26,116,116,116,116,36,26,32,72,40,44,30,36,30,90,46,64,80,26,32,0,0,0,56,56,72,72,72,72,56,56,30,32,30,32,34,34,34,64,64,64,0,26,28,30,0,0,0,0,0,0,98,28,32,24,28,30,28,0,30,30,0,0,22,24,62,32,30,0,48,52,62,62,54,0,38,62,24,44,30,0,26,76,0,48,44,20,0,0,22,78,40,30,84,82,32,34,40,24,26,0,0,0,22,0,0,34,0,0,38,84,0,0,0,0,0,0,0,0,0,0,0,0
1,80,30,0,80,44,0,34,20,50,54,54,56,26,116,118,116,116,36,26,32,72,40,44,30,36,30,90,30,64,78,26,32,0,0,0,58,60,0,0,0,0,60,60,32,30,30,34,34,32,34,62,64,64,0,26,30,30,30,0,98,98,98,0,98,28,32,24,28,30,28,0,0,0,32,30,22,24,62,32,30,0,48,52,62,62,54,0,38,62,0,44,30,0,0,76,0,48,44,20,0,0,22,78,40,30,84,82,32,34,40,24,26,0,0,0,0,0,0,34,0,0,38,84,0,0,0,0,0,0,0,0,0,0,0,0
1,86,30,0,74,44,0,34,0,50,54,54,56,26,116,118,116,116,36,26,32,74,40,44,30,36,30,92,30,64,72,26,32,0,0,0,56,56,70,70,70,70,58,56,30,30,30,36,36,34,36,64,64,64,0,0,30,28,0,0,0,0,0,0,98,28,32,24,28,30,28,0,28,32,30,30,22,24,62,32,30,0,48,52,62,62,54,0,38,62,26,44,30,0,26,78,0,48,44,20,0,0,22,78,40,30,86,86,32,30,32,24,26,0,0,0,0,0,0,34,0,0,38,88,0,0,0,0,0,0,0,0,0,0,0,0
1,86,30,0,74,44,0,34,0,50,54,54,56,26,116,118,116,116,36,26,32,74,40,44,30,36,30,84,50,64,72,26,32,0,0,0,58,60,68,70,68,70,58,60,0,0,0,36,36,34,34,64,64,64,26,24,26,26,28,26,98,98,98,24,98,28,32,32,26,30,28,0,0,0,0,0,22,24,62,32,30,22,48,52,62,62,54,0,44,62,0,44,30,0,0,78,0,48,44,20,28,0,22,78,40,30,86,86,32,30,32,24,26,0,0,0,0,0,0,34,0,0,38,88,0,0,0,0,0,0,0,0,0,0,0,0
1,86,30,0,74,0,0,34,0,50,54,54,56,26,116,116,116,116,36,26,32,72,56,44,30,36,30,88,50,64,72,26,32,0,0,0,58,58,70,70,70,70,58,58,32,30,32,34,34,34,34,64,64,64,24,22,28,28,0,28,0,0,0,20,98,28,32,32,26,30,28,26,30,28,30,32,22,24,62,32,30,22,54,54,62,62,54,0,44,62,28,44,30,0,26,78,0,48,44,20,28,0,22,78,40,38,86,86,32,30,32,24,26,0,20,0,0,0,0,28,0,0,38,88,0,0,0,0,0,0,0,0,0,0,0,0
1,86,30,0,74,24,0,34,0,50,54,54,56,26,116,116,116,116,36,26,0,72,36,46,30,38,30,88,32,64,78,0,36,38,0,0,56,58,72,72,72,72,56,58,28,30,32,36,36,34,34,64,64,64,0,0,0,28,0,0,98,98,98,0,98,28,32,32,26,30,28,0,0,0,30,30,22,24,62,32,40,0,44,54,62,62,54,0,44,62,24,44,30,0,24,78,0,48,44,20,28,0,22,78,42,38,86,86,32,30,32,26,26,0,0,0,0,0,0,28,0,0,38,88,0,0,0,0,0,0,0,0,0,0,0,0
1,86,30,0,74,26,28,36,22,50,54,54,56,26,116,118,116,116,36,26,0,74,54,46,30,38,30,88,32,64,76,0,36,38,0,0,60,60,72,72,72,72,58,60,28,30,30,34,34,34,36,64,64,64,0,0,28,28,28,26,98,98,98,24,98,28,20,32,26,28,30,0,30,28,0,0,22,24,62,32,40,0,44,54,62,62,54,0,36,62,0,44,30,0,0,78,0,48,44,20,22,0,22,78,42,38,86,86,32,30,32,26,26,0,0,0,0,0,24,28,0,0,38,88,0,0,0,0,0,0,0,0,0,0,0,0
1,90,30,0,70,26,28,36,22,50,54,54,56,26,116,118,116,116,36,26,0,72,54,46,30,38,30,88,32,64,78,34,36,38,0,0,56,56,72,72,72,72,56,56,28,0,30,36,34,36,34,66,66,66,0,0,28,28,0,0,0,0,0,0,98,28,20,32,26,28,30,0,0,30,30,30,22,24,62,32,40,0,44,54,62,62,54,0,32,62,26,46,30,36,26,78,0,44,44,20,22,0,22,78,42,38,90,90,34,36,34,26,26,0,0,0,0,0,24,34,0,0,38,88,0,26,0,0,0,0,0,0,0,0,0,0
1,90,30,20,70,26,28,36,22,52,56,54,56,26,116,118,116,116,36,24,0,76,38,38,30,38,30,88,32,64,74,34,36,38,18,24,56,56,72,72,72,72,56,56,30,30,30,36,34,34,34,64,64,64,26,26,28,26,28,28,98,98,98,20,98,0,20,32,26,28,30,0,0,0,0,0,0,0,62,32,40,26,46,46,62,62,54,0,32,62,0,46,30,36,0,78,0,44,44,20,22,0,22,78,42,38,90,90,34,36,34,26,26,0,0,0,0,0,24,34,0,0,38,88,0,26,22,0,0,0,0,0,0,0,0,0
1,90,30,20,70,26,28,36,22,52,56,54,56,24,116,114,116,116,22,24,22,72,38,38,30,38,30,86,32,60,72,34,36,40,0,0,58,56,76,72,74,74,56,56,30,28,30,36,34,36,36,64,64,64,0,0,28,30,28,0,98,98,98,0,98,0,20,32,26,28,30,0,30,30,30,30,22,0,62,40,40,0,46,46,56,56,56,0,32,62,0,46,30,36,0,78,0,44,44,20,22,20,22,78,42,38,90,90,34,36,34,26,0,0,0,0,0,0,24,34,0,0,38,88,0,26,22,0,0,0,0,0,0,0,0,0
1,88,30,20,82,26,28,36,22,52,56,54,56,24,116,116,116,116,22,32,22,74,38,38,30,38,30,92,32,60,78,34,36,40,0,0,56,56,74,74,74,74,56,56,0,0,0,36,36,34,34,64,66,64,24,24,28,28,0,0,0,0,0,0,98,0,20,32,26,28,30,22,30,30,0,0,22,0,62,40,40,26,46,46,56,56,56,0,38,62,26,46,30,36,26,78,0,44,44,20,22,20,22,80,40,36,86,86,28,36,34,32,0,0,20,0,0,0,24,34,0,0,42,86,0,26,22,0,0,0,0,0,0,0,0,0
1,88,30,20,82,26,38,36,24,52,56,54,56,24,116,116,116,116,22,32,22,74,50,38,30,38,30,92,46,60,76,34,36,40,0,0,58,58,58,72,74,72,58,58,30,32,32,36,34,34,34,66,66,64,0,0,28,28,26,26,98,98,98,24,100,0,20,32,26,28,30,0,30,32,30,30,22,0,62,40,40,0,46,46,56,56,56,0,38,62,24,46,30,36,0,78,0,44,44,20,22,20,22,80,40,36,86,86,28,36,34,32,0,0,0,0,0,0,24,34,0,0,42,86,0,26,22,0,0,0,0,0,0,0,0,0
1,88,30,20,82,26,38,36,24,52,56,54,56,24,116,116,116,116,22,30,22,72,50,34,0,38,0,92,46,60,80,34,36,38,0,0,58,58,74,72,74,74,60,58,30,32,32,34,34,34,34,64,64,62,0,0,28,28,0,0,0,0,0,0,100,0,20,32,26,28,30,0,32,30,30,34,22,0,62,40,40,0,46,46,56,56,56,0,32,62,26,44,24,36,26,78,0,44,44,20,22,20,22,80,40,36,86,84,28,36,34,32,0,0,0,0,0,0,24,34,0,0,42,84,0,26,22,0,0,0,0,0,0,0,0,0
1,80,30,44,82,26,38,36,24,52,56,54,56,24,116,118,116,116,22,20,22,72,50,34,0,38,0,92,38,60,78,34,36,38,0,0,56,56,72,72,72,72,56,56,30,30,32,34,36,34,36,64,64,64,26,24,30,28,26,26,98,98,98,24,98,0,20,32,26,28,30,24,32,32,32,32,22,0,62,40,40,24,52,52,56,56,56,0,32,62,24,44,24,36,0,78,0,44,44,20,22,20,22,80,40,36,86,84,28,36,34,32,38,36,0,0,22,0,24,34,0,0,36,84,0,26,22,0,0,0,0,0,0,0,0,0
1,80,30,44,82,44,38,36,24,48,56,56,56,24,116,114,116,116,22,20,22,72,36,34,0,38,0,90,38,60,78,34,36,38,0,0,60,60,72,74,74,74,60,60,30,30,32,36,34,36,34,64,64,66,0,0,26,28,28,28,98,98,98,22,98,0,30,26,24,36,38,0,32,32,32,30,22,0,62,40,40,0,52,52,56,56,56,0,32,62,0,44,24,36,0,78,0,44,44,20,26,20,22,80,40,36,86,84,28,36,34,32,38,36,0,0,0,0,24,34,0,0,36,84,0,26,22,0,0,0,0,0,0,0,0,0
1,80,30,44,82,44,38,36,24,48,56,56,56,24,116,118,116,116,22,20,22,76,36,34,0,38,0,88,38,60,72,34,36,38,0,0,62,62,74,72,74,72,62,62,32,32,30,34,34,32,36,64,64,64,0,0,28,28,26,0,0,0,0,0,98,0,30,26,24,36,38,0,0,0,30,30,22,24,62,40,40,0,52,52,56,56,56,0,32,62,24,46,24,36,24,78,0,44,46,0,26,20,22,80,40,36,86,84,28,36,34,32,38,36,0,0,0,0,24,34,22,0,36,84,0,24,22,0,0,0,0,0,0,0,0,0
1,80,0,24,74,44,38,36,24,52,56,54,56,24,116,116,116,116,22,20,22,76,54,40,0,38,0,88,38,60,74,34,36,38,20,0,60,60,74,72,72,74,60,60,0,0,0,34,32,36,34,64,64,64,26,24,28,28,30,26,98,98,98,24,98,0,30,26,24,36,38,20,0,0,0,0,22,24,62,40,40,26,54,52,56,56,56,0,38,62,0,46,24,36,0,78,0,44,46,0,26,20,0,80,40,30,86,84,28,36,34,32,40,36,20,0,0,0,24,34,22,0,36,84,0,24,22,0,0,0,0,0,0,0,0,0
1,80,0,24,74,44,38,32,24,52,56,54,56,24,116,118,118,116,22,20,30,68,54,40,0,38,0,66,48,66,74,28,30,36,0,0,58,58,72,74,74,72,58,58,30,30,30,34,32,32,34,64,64,64,0,0,0,0,0,0,98,98,98,0,98,0,30,26,26,36,38,0,0,0,30,30,22,24,62,36,28,0,54,52,64,64,56,0,38,62,0,46,28,36,0,78,0,44,46,28,26,20,0,80,40,30,86,84,28,36,34,32,40,36,0,0,0,0,24,34,22,0,36,84,0,24,22,0,0,0,0,0,0,0,0,0
1,84,24,24,74,44,38,32,24,52,56,54,56,24,116,118,116,116,22,20,30,72,54,40,0,38,0,90,48,66,76,28,30,36,0,0,60,60,72,72,72,72,60,60,0,0,0,34,34,34,34,64,64,64,26,24,0,0,0,0,0,0,0,0,98,0,30,26,26,36,38,0,30,0,32,30,22,24,62,36,28,24,54,52,64,64,56,0,38,62,28,46,28,36,28,78,0,50,46,28,26,20,0,78,40,30,88,88,28,36,34,32,40,36,0,0,0,0,24,34,22,0,36,86,0,24,22,0,0,0,0,0,0,0,0,0
1,86,24,24,74,44,38,32,24,52,56,54,56,24,118,120,118,116,22,20,30,70,54,46,0,38,0,88,48,66,74,28,30,36,24,24,60,60,72,72,72,74,60,60,0,0,0,0,0,0,0,64,64,64,26,24,28,28,30,30,98,98,98,24,98,0,30,26,26,36,38,0,0,0,30,30,22,24,62,36,28,24,54,52,64,64,56,0,38,62,0,46,28,36,0,78,0,50,46,28,26,20,22,78,42,30,88,88,28,36,34,30,40,36,0,0,0,0,24,34,22,0,38,88,0,24,22,0,0,0,0,0,0,0,0,0
1,86,24,24,74,46,38,32,24,52,56,54,56,24,116,116,116,116,22,52,30,68,54,46,0,38,0,90,48,66,74,34,30,58,0,0,58,56,74,74,74,74,56,56,32,32,0,36,34,34,32,64,64,64,0,0,0,0,0,0,98,98,98,0,98,24,30,24,24,36,38,0,30,30,30,30,22,24,62,36,38,0,54,52,64,64,56,0,36,62,28,46,34,36,0,78,0,50,46,28,26,20,22,78,42,30,88,88,28,36,34,30,40,36,0,0,0,0,24,34,22,0,38,88,0,24,22,0,0,0,0,0,0,0,0,0
1,88,24,24,86,46,38,32,24,52,56,54,56,24,116,116,116,116,22,34,30,72,54,46,0,38,0,90,48,66,24,34,30,58,0,0,58,58,72,72,72,72,58,58,0,0,0,34,32,34,34,62,64,64,0,0,0,0,0,0,0,0,0,0,98,18,30,24,24,36,38,0,0,0,32,30,22,24,62,36,38,0,54,52,64,64,56,0,36,62,28,46,32,24,28,78,0,48,46,28,26,20,22,76,42,30,88,88,28,34,34,30,40,36,0,0,0,0,24,34,22,0,38,86,0,24,22,0,0,0,0,0,0,0,0,0
1,90,24,24,86,46,38,32,24,52,56,54,56,24,116,118,116,116,22,34,30,72,54,46,32,34,32,94,48,66,72,34,30,58,24,24,60,60,72,72,72,72,60,60,0,0,0,32,34,34,34,64,62,62,26,24,28,28,28,28,98,98,98,24,98,18,30,24,24,36,38,0,0,0,0,0,22,24,62,36,38,22,54,52,64,64,56,0,36,62,0,46,32,24,0,78,0,48,46,28,26,20,22,76,42,30,88,88,28,34,34,30,40,36,0,0,0,0,0,34,22,0,38,86,0,24,22,0,0,0,0,0,0,0,0,0
1,86,24,24,86,46,38,32,24,50,56,54,56,24,116,116,116,116,24,26,22,72,54,38,32,34,32,94,54,66,76,34,34,58,0,0,58,58,72,72,72,72,58,58,30,32,30,34,34,34,36,64,62,64,0,0,0,0,0,0,98,96,98,0,98,18,30,24,24,36,38,0,0,0,30,30,22,24,62,36,38,0,54,54,62,62,56,0,36,62,0,46,32,24,0,78,0,48,44,28,26,20,22,76,42,30,84,84,28,34,34,30,40,36,0,0,0,0,0,0,22,0,38,84,0,24,22,0,0,0,0,0,0,0,0,0
1,90,24,24,86,46,38,32,24,50,56,54,56,24,116,118,116,116,24,26,22,72,52,38,32,34,32,90,54,66,74,34,34,58,0,20,60,60,72,72,72,72,60,60,0,0,0,36,34,32,34,64,64,62,24,24,28,28,28,0,0,0,0,24,98,18,30,24,24,36,38,22,0,0,30,32,22,24,62,36,38,0,52,54,62,62,56,0,36,62,0,46,32,24,28,78,0,48,44,28,26,20,24,76,42,30,86,86,28,34,34,30,26,24,0,0,0,0,0,0,22,0,38,88,0,24,0,0,0,0,0,0,0,0,0,0
1,90,24,24,86,46,38,32,24,50,56,54,56,24,116,118,116,116,24,20,26,72,52,38,32,36,32,90,54,66,74,26,28,38,0,0,62,62,72,72,72,72,62,62,32,30,30,34,36,34,34,64,64,64,0,0,0,0,0,0,98,98,98,0,98,18,30,24,24,36,38,0,30,30,32,30,0,24,62,34,28,0,52,54,62,62,56,0,36,62,0,46,24,24,0,78,0,48,44,28,26,0,24,76,42,30,86,86,28,34,34,30,26,24,0,0,0,0,0,0,22,0,38,88,0,24,0,0,0,0,0,0,0,0,0,0
1,88,24,24,84,46,38,32,24,50,56,54,56,24,116,118,118,116,24,20,26,72,54,38,32,36,32,90,54,66,74,26,28,38,0,0,54,54,72,72,72,72,54,54,32,32,32,34,34,34,32,64,64,64,0,0,0,0,0,0,0,0,0,0,98,18,30,24,24,36,38,0,30,28,30,32,0,24,62,34,28,0,52,54,62,62,56,0,36,62,26,46,24,24,28,76,0,48,44,28,26,0,24,78,42,30,86,86,0,32,32,30,26,24,0,0,0,0,0,0,22,0,38,88,0,24,0,0,0,0,0,0,0,0,0,0
1,88,24,24,84,44,38,32,0,52,56,54,56,24,116,118,116,116,24,20,26,72,52,38,32,36,32,90,54,58,72,26,28,38,24,24,60,60,72,72,72,72,58,60,34,32,34,34,34,34,36,62,62,62,0,0,30,28,28,28,98,98,98,24,98,18,30,28,24,38,36,0,32,30,32,32,0,24,62,34,28,0,52,54,62,62,56,0,34,62,26,46,24,24,0,76,0,48,44,28,26,0,24,78,42,30,86,86,0,32,32,30,26,24,0,0,0,0,0,0,22,20,38,88,0,24,0,0,0,0,0,0,0,0,0,0
1,88,24,24,84,44,38,32,24,52,56,54,56,24,116,118,116,116,24,24,26,72,52,38,32,36,32,90,44,58,72,26,28,38,0,0,60,60,74,72,72,72,60,60,32,32,32,34,36,32,34,62,62,62,0,0,0,0,0,0,0,0,0,0,98,18,30,28,24,38,36,0,0,0,30,32,0,24,60,34,28,0,52,54,64,54,54,0,34,62,22,42,24,24,28,76,0,44,44,28,26,0,24,78,42,30,88,88,0,32,32,30,26,24,0,0,0,0,0,0,22,20,38,88,0,20,0,0,0,0,0,0,0,0,0,0
1,88,22,24,84,44,38,32,24,52,56,54,56,24,118,118,118,118,24,24,26,68,52,38,32,36,32,88,44,58,72,26,28,38,24,24,60,60,72,72,72,72,60,60,32,34,32,34,34,36,34,62,62,64,0,0,30,30,30,0,0,0,0,0,98,18,30,28,24,38,36,24,30,30,32,32,0,24,60,34,28,0,48,54,64,54,54,0,30,62,0,42,24,24,0,76,0,44,44,28,26,0,24,78,42,30,86,88,0,32,32,30,26,24,22,0,24,0,0,0,22,20,38,86,0,20,0,0,0,0,0,0,0,0,0,0
1,88,22,20,84,28,28,32,24,52,56,54,56,24,116,120,118,116,26,20,26,68,50,38,32,36,32,90,48,58,74,26,28,38,0,0,58,58,68,68,68,68,58,58,34,34,32,34,36,36,34,62,62,62,0,0,28,28,0,0,98,98,98,0,98,18,0,28,24,26,26,0,30,32,0,0,0,24,60,34,28,0,48,54,64,54,54,0,30,62,0,42,24,24,0,76,0,44,44,28,24,0,24,78,42,30,86,88,0,32,32,30,26,24,0,0,0,18,0,0,22,20,38,86,0,20,0,0,0,0,0,0,0,0,0,0
1,88,22,20,84,28,28,32,24,52,56,54,56,24,116,116,118,116,26,34,26,72,54,38,32,36,32,90,48,66,74,26,28,38,0,0,58,58,68,68,70,70,58,58,30,30,30,34,34,34,34,62,62,62,24,0,0,0,0,0,0,0,0,0,98,24,0,28,24,26,26,0,32,30,32,32,20,20,62,34,28,0,48,54,64,64,54,0,30,62,26,42,24,24,24,76,0,44,44,28,24,24,24,78,42,30,88,86,32,32,32,30,26,24,0,0,0,18,0,0,0,20,38,88,0,20,0,0,0,0,0,0,0,0,0,0
1,102,22,20,84,28,28,32,24,52,56,54,56,24,116,118,118,116,26,34,26,66,54,38,32,36,32,92,48,66,72,26,28,38,0,0,58,60,68,68,68,68,60,60,32,32,32,36,34,34,34,62,62,62,24,24,28,28,28,0,98,98,98,0,98,24,0,28,24,26,26,0,32,30,30,32,20,20,62,34,28,24,48,54,64,64,54,0,30,62,26,42,24,24,26,76,0,44,44,28,24,24,24,78,42,0,88,90,32,32,32,30,26,24,0,0,0,18,0,0,0,22,38,90,0,20,0,0,0,0,0,0,0,0,0,0
